Serial Number
	1023733
Project ID
	CWS
Location
	NFA
Level
	Unit
		m
	Offset
		0.00      m
	Altitude
		360       m
Temperature
	Unit
		Deg C
,Date,Time,100 ms,Level,Temperature
27440,2016/05/17,06:30:00,0,2.2095,11.120
27441,2016/05/17,06:45:00,0,2.2086,11.078
27442,2016/05/17,07:00:00,0,2.2200,11.036
27443,2016/05/17,07:15:00,0,2.1966,10.996
27444,2016/05/17,07:30:00,0,2.2072,10.957
27445,2016/05/17,07:45:00,0,2.1881,10.930
27446,2016/05/17,08:00:00,0,2.1902,10.909
27447,2016/05/17,08:15:00,0,2.2003,10.904
27448,2016/05/17,08:30:00,0,2.1984,10.912
27449,2016/05/17,08:45:00,0,2.2019,10.927
27450,2016/05/17,09:00:00,0,2.1881,10.957
27451,2016/05/17,09:15:00,0,2.1774,11.005
27452,2016/05/17,09:30:00,0,2.1861,11.064
27453,2016/05/17,09:45:00,0,2.1902,11.145
27454,2016/05/17,10:00:00,0,2.1802,11.250
27455,2016/05/17,10:15:00,0,2.1712,11.339
27456,2016/05/17,10:30:00,0,2.1809,11.419
27457,2016/05/17,10:45:00,0,2.1696,11.505
27458,2016/05/17,11:00:00,0,2.1682,11.596
27459,2016/05/17,11:15:00,0,2.1678,11.688
27460,2016/05/17,11:30:00,0,2.1626,11.789
27461,2016/05/17,11:45:00,0,2.1626,11.901
27462,2016/05/17,12:00:00,0,2.1444,12.016
27463,2016/05/17,12:15:00,0,2.1479,12.142
27464,2016/05/17,12:30:00,0,2.1410,12.261
27465,2016/05/17,12:45:00,0,2.1419,12.385
27466,2016/05/17,13:00:00,0,2.1419,12.522
27467,2016/05/17,13:15:00,0,2.1364,12.649
27468,2016/05/17,13:30:00,0,2.1246,12.781
27469,2016/05/17,13:45:00,0,2.1243,12.903
27470,2016/05/17,14:00:00,0,2.1280,13.020
27471,2016/05/17,14:15:00,0,2.1145,13.143
27472,2016/05/17,14:30:00,0,2.1126,13.244
27473,2016/05/17,14:45:00,0,2.1157,13.337
27474,2016/05/17,15:00:00,0,2.1015,13.421
27475,2016/05/17,15:15:00,0,2.1124,13.503
27476,2016/05/17,15:30:00,0,2.1060,13.577
27477,2016/05/17,15:45:00,0,2.1092,13.641
27478,2016/05/17,16:00:00,0,2.1025,13.700
27479,2016/05/17,16:15:00,0,2.0965,13.759
27480,2016/05/17,16:30:00,0,2.1010,13.784
27481,2016/05/17,16:45:00,0,2.0856,13.805
27482,2016/05/17,17:00:00,0,2.0782,13.812
27483,2016/05/17,17:15:00,0,2.0784,13.808
27484,2016/05/17,17:30:00,0,2.0769,13.791
27485,2016/05/17,17:45:00,0,2.0783,13.753
27486,2016/05/17,18:00:00,0,2.0780,13.688
27487,2016/05/17,18:15:00,0,2.0740,13.612
27488,2016/05/17,18:30:00,0,2.0740,13.553
27489,2016/05/17,18:45:00,0,2.0733,13.488
27490,2016/05/17,19:00:00,0,2.0760,13.418
27491,2016/05/17,19:15:00,0,2.0632,13.363
27492,2016/05/17,19:30:00,0,2.0613,13.309
27493,2016/05/17,19:45:00,0,2.0745,13.265
27494,2016/05/17,20:00:00,0,2.0715,13.219
27495,2016/05/17,20:15:00,0,2.0848,13.174
27496,2016/05/17,20:30:00,0,2.0799,13.135
27497,2016/05/17,20:45:00,0,2.0876,13.108
27498,2016/05/17,21:00:00,0,2.0817,13.083
27499,2016/05/17,21:15:00,0,2.0872,13.055
27500,2016/05/17,21:30:00,0,2.0958,13.027
27501,2016/05/17,21:45:00,0,2.1098,13.008
27502,2016/05/17,22:00:00,0,2.1160,12.994
27503,2016/05/17,22:15:00,0,2.1089,12.974
27504,2016/05/17,22:30:00,0,2.1355,12.947
27505,2016/05/17,22:45:00,0,2.1435,12.920
27506,2016/05/17,23:00:00,0,2.1540,12.896
27507,2016/05/17,23:15:00,0,2.1751,12.884
27508,2016/05/17,23:30:00,0,2.1860,12.878
27509,2016/05/17,23:45:00,0,2.2010,12.873
27510,2016/05/18,00:00:00,0,2.1953,12.867
27511,2016/05/18,00:15:00,0,2.2107,12.860
27512,2016/05/18,00:30:00,0,2.2239,12.850
27513,2016/05/18,00:45:00,0,2.2350,12.837
27514,2016/05/18,01:00:00,0,2.2464,12.820
27515,2016/05/18,01:15:00,0,2.2654,12.794
27516,2016/05/18,01:30:00,0,2.2686,12.765
27517,2016/05/18,01:45:00,0,2.2676,12.731
27518,2016/05/18,02:00:00,0,2.2812,12.691
27519,2016/05/18,02:15:00,0,2.2845,12.645
27520,2016/05/18,02:30:00,0,2.2937,12.597
27521,2016/05/18,02:45:00,0,2.2861,12.552
27522,2016/05/18,03:00:00,0,2.3015,12.507
27523,2016/05/18,03:15:00,0,2.3021,12.465
27524,2016/05/18,03:30:00,0,2.2973,12.425
27525,2016/05/18,03:45:00,0,2.2953,12.386
27526,2016/05/18,04:00:00,0,2.2807,12.346
27527,2016/05/18,04:15:00,0,2.2896,12.302
27528,2016/05/18,04:30:00,0,2.2970,12.255
27529,2016/05/18,04:45:00,0,2.2839,12.205
27530,2016/05/18,05:00:00,0,2.2823,12.158
27531,2016/05/18,05:15:00,0,2.2968,12.111
27532,2016/05/18,05:30:00,0,2.2839,12.064
27533,2016/05/18,05:45:00,0,2.2757,12.016
27534,2016/05/18,06:00:00,0,2.2858,11.969
27535,2016/05/18,06:15:00,0,2.2529,11.920
27536,2016/05/18,06:30:00,0,2.2493,11.873
27537,2016/05/18,06:45:00,0,2.2579,11.826
27538,2016/05/18,07:00:00,0,2.2621,11.781
27539,2016/05/18,07:15:00,0,2.2436,11.737
27540,2016/05/18,07:30:00,0,2.2437,11.696
27541,2016/05/18,07:45:00,0,2.2449,11.663
27542,2016/05/18,08:00:00,0,2.2371,11.635
27543,2016/05/18,08:15:00,0,2.2387,11.622
27544,2016/05/18,08:30:00,0,2.2182,11.621
27545,2016/05/18,08:45:00,0,2.2389,11.630
27546,2016/05/18,09:00:00,0,2.2403,11.655
27547,2016/05/18,09:15:00,0,2.2215,11.699
27548,2016/05/18,09:30:00,0,2.1944,11.753
27549,2016/05/18,09:45:00,0,2.2126,11.823
27550,2016/05/18,10:00:00,0,2.2038,11.906
27551,2016/05/18,10:15:00,0,2.1963,11.979
27552,2016/05/18,10:30:00,0,2.1798,12.049
27553,2016/05/18,10:45:00,0,2.1859,12.130
27554,2016/05/18,11:00:00,0,2.1832,12.200
27555,2016/05/18,11:15:00,0,2.1775,12.274
27556,2016/05/18,11:30:00,0,2.1801,12.369
27557,2016/05/18,11:45:00,0,2.1721,12.465
27558,2016/05/18,12:00:00,0,2.1657,12.569
27559,2016/05/18,12:15:00,0,2.1689,12.675
27560,2016/05/18,12:30:00,0,2.1589,12.793
27561,2016/05/18,12:45:00,0,2.1573,12.909
27562,2016/05/18,13:00:00,0,2.1479,13.002
27563,2016/05/18,13:15:00,0,2.1433,13.075
27564,2016/05/18,13:30:00,0,2.1524,13.179
27565,2016/05/18,13:45:00,0,2.1349,13.298
27566,2016/05/18,14:00:00,0,2.1461,13.357
27567,2016/05/18,14:15:00,0,2.1430,13.433
27568,2016/05/18,14:30:00,0,2.1289,13.497
27569,2016/05/18,14:45:00,0,2.1303,13.557
27570,2016/05/18,15:00:00,0,2.1238,13.605
27571,2016/05/18,15:15:00,0,2.1136,13.661
27572,2016/05/18,15:30:00,0,2.1151,13.699
27573,2016/05/18,15:45:00,0,2.1053,13.773
27574,2016/05/18,16:00:00,0,2.1061,13.800
27575,2016/05/18,16:15:00,0,2.0952,13.835
27576,2016/05/18,16:30:00,0,2.0973,13.873
27577,2016/05/18,16:45:00,0,2.0938,13.899
27578,2016/05/18,17:00:00,0,2.0855,13.904
27579,2016/05/18,17:15:00,0,2.0865,13.897
27580,2016/05/18,17:30:00,0,2.0799,13.877
27581,2016/05/18,17:45:00,0,2.0709,13.849
27582,2016/05/18,18:00:00,0,2.0750,13.804
27583,2016/05/18,18:15:00,0,2.0731,13.748
27584,2016/05/18,18:30:00,0,2.0695,13.690
27585,2016/05/18,18:45:00,0,2.0537,13.632
27586,2016/05/18,19:00:00,0,2.0626,13.568
27587,2016/05/18,19:15:00,0,2.0545,13.511
27588,2016/05/18,19:30:00,0,2.0492,13.456
27589,2016/05/18,19:45:00,0,2.0561,13.404
27590,2016/05/18,20:00:00,0,2.0470,13.360
27591,2016/05/18,20:15:00,0,2.0519,13.317
27592,2016/05/18,20:30:00,0,2.0584,13.276
27593,2016/05/18,20:45:00,0,2.0614,13.244
27594,2016/05/18,21:00:00,0,2.0587,13.220
27595,2016/05/18,21:15:00,0,2.0701,13.201
27596,2016/05/18,21:30:00,0,2.0709,13.182
27597,2016/05/18,21:45:00,0,2.0705,13.166
27598,2016/05/18,22:00:00,0,2.0764,13.151
27599,2016/05/18,22:15:00,0,2.0769,13.136
27600,2016/05/18,22:30:00,0,2.0878,13.124
27601,2016/05/18,22:45:00,0,2.1041,13.113
27602,2016/05/18,23:00:00,0,2.1022,13.103
27603,2016/05/18,23:15:00,0,2.1215,13.092
27604,2016/05/18,23:30:00,0,2.1296,13.080
27605,2016/05/18,23:45:00,0,2.1319,13.068
27606,2016/05/19,00:00:00,0,2.1580,13.055
27607,2016/05/19,00:15:00,0,2.1634,13.044
27608,2016/05/19,00:30:00,0,2.1722,13.034
27609,2016/05/19,00:45:00,0,2.1820,13.028
27610,2016/05/19,01:00:00,0,2.1907,13.019
27611,2016/05/19,01:15:00,0,2.1996,13.009
27612,2016/05/19,01:30:00,0,2.2115,12.993
27613,2016/05/19,01:45:00,0,2.2220,12.974
27614,2016/05/19,02:00:00,0,2.2160,12.949
27615,2016/05/19,02:15:00,0,2.2267,12.920
27616,2016/05/19,02:30:00,0,2.2352,12.888
27617,2016/05/19,02:45:00,0,2.2210,12.856
27618,2016/05/19,03:00:00,0,2.2322,12.825
27619,2016/05/19,03:15:00,0,2.2383,12.797
27620,2016/05/19,03:30:00,0,2.2341,12.771
27621,2016/05/19,03:45:00,0,2.2405,12.744
27622,2016/05/19,04:00:00,0,2.2464,12.718
27623,2016/05/19,04:15:00,0,2.2363,12.691
27624,2016/05/19,04:30:00,0,2.2501,12.664
27625,2016/05/19,04:45:00,0,2.2381,12.636
27626,2016/05/19,05:00:00,0,2.2353,12.609
27627,2016/05/19,05:15:00,0,2.2323,12.581
27628,2016/05/19,05:30:00,0,2.2164,12.552
27629,2016/05/19,05:45:00,0,2.2063,12.521
27630,2016/05/19,06:00:00,0,2.2155,12.486
27631,2016/05/19,06:15:00,0,2.2010,12.450
27632,2016/05/19,06:30:00,0,2.2251,12.418
27633,2016/05/19,06:45:00,0,2.2030,12.388
27634,2016/05/19,07:00:00,0,2.2036,12.367
27635,2016/05/19,07:15:00,0,2.2090,12.342
27636,2016/05/19,07:30:00,0,2.1976,12.326
27637,2016/05/19,07:45:00,0,2.1923,12.317
27638,2016/05/19,08:00:00,0,2.1878,12.311
27639,2016/05/19,08:15:00,0,2.1913,12.312
27640,2016/05/19,08:30:00,0,2.1905,12.321
27641,2016/05/19,08:45:00,0,2.1623,12.335
27642,2016/05/19,09:00:00,0,2.1458,12.368
27643,2016/05/19,09:15:00,0,2.1652,12.417
27644,2016/05/19,09:30:00,0,2.1610,12.467
27645,2016/05/19,09:45:00,0,2.1491,12.549
27646,2016/05/19,10:00:00,0,2.1572,12.634
27647,2016/05/19,10:15:00,0,2.1503,12.693
27648,2016/05/19,10:30:00,0,2.1414,12.755
27649,2016/05/19,10:45:00,0,2.1463,12.818
27650,2016/05/19,11:00:00,0,2.1357,12.884
27651,2016/05/19,11:15:00,0,2.1292,12.945
27652,2016/05/19,11:30:00,0,2.1258,12.998
27653,2016/05/19,11:45:00,0,2.1198,13.065
27654,2016/05/19,12:00:00,0,2.1100,13.080
27655,2016/05/19,12:15:00,0,2.1136,13.107
27656,2016/05/19,12:30:00,0,2.1134,13.151
27657,2016/05/19,12:45:00,0,2.1091,13.172
27658,2016/05/19,13:00:00,0,2.0999,13.246
27659,2016/05/19,13:15:00,0,2.1093,13.358
27660,2016/05/19,13:30:00,0,2.0980,13.437
27661,2016/05/19,13:45:00,0,2.0902,13.492
27662,2016/05/19,14:00:00,0,2.0889,13.512
27663,2016/05/19,14:15:00,0,2.0857,13.483
27664,2016/05/19,14:30:00,0,2.0669,13.482
27665,2016/05/19,14:45:00,0,2.0621,13.490
27666,2016/05/19,15:00:00,0,2.0694,13.551
27667,2016/05/19,15:15:00,0,2.0763,13.663
27668,2016/05/19,15:30:00,0,2.0666,13.729
27669,2016/05/19,15:45:00,0,2.0511,13.788
27670,2016/05/19,16:00:00,0,2.0361,13.813
27671,2016/05/19,16:15:00,0,2.0392,13.770
27672,2016/05/19,16:30:00,0,2.0267,13.760
27673,2016/05/19,16:45:00,0,2.0368,13.772
27674,2016/05/19,17:00:00,0,2.0321,13.735
27675,2016/05/19,17:15:00,0,2.0225,13.733
27676,2016/05/19,17:30:00,0,2.0131,13.719
27677,2016/05/19,17:45:00,0,2.0060,13.676
27678,2016/05/19,18:00:00,0,2.0007,13.611
27679,2016/05/19,18:15:00,0,1.9907,13.525
27680,2016/05/19,18:30:00,0,2.0008,13.447
27681,2016/05/19,18:45:00,0,1.9996,13.377
27682,2016/05/19,19:00:00,0,1.9947,13.309
27683,2016/05/19,19:15:00,0,1.9901,13.249
27684,2016/05/19,19:30:00,0,1.9890,13.200
27685,2016/05/19,19:45:00,0,1.9875,13.143
27686,2016/05/19,20:00:00,0,1.9830,13.074
27687,2016/05/19,20:15:00,0,1.9893,13.000
27688,2016/05/19,20:30:00,0,1.9907,12.930
27689,2016/05/19,20:45:00,0,1.9856,12.868
27690,2016/05/19,21:00:00,0,1.9938,12.822
27691,2016/05/19,21:15:00,0,2.0001,12.782
27692,2016/05/19,21:30:00,0,2.0045,12.750
27693,2016/05/19,21:45:00,0,2.0050,12.727
27694,2016/05/19,22:00:00,0,2.0163,12.704
27695,2016/05/19,22:15:00,0,2.0149,12.678
27696,2016/05/19,22:30:00,0,2.0262,12.648
27697,2016/05/19,22:45:00,0,2.0252,12.616
27698,2016/05/19,23:00:00,0,2.0447,12.590
27699,2016/05/19,23:15:00,0,2.0359,12.566
27700,2016/05/19,23:30:00,0,2.0514,12.550
27701,2016/05/19,23:45:00,0,2.0498,12.536
27702,2016/05/20,00:00:00,0,2.0540,12.523
27703,2016/05/20,00:15:00,0,2.0540,12.509
27704,2016/05/20,00:30:00,0,2.0661,12.493
27705,2016/05/20,00:45:00,0,2.0660,12.478
27706,2016/05/20,01:00:00,0,2.0810,12.461
27707,2016/05/20,01:15:00,0,2.0883,12.441
27708,2016/05/20,01:30:00,0,2.1035,12.415
27709,2016/05/20,01:45:00,0,2.1040,12.378
27710,2016/05/20,02:00:00,0,2.0990,12.339
27711,2016/05/20,02:15:00,0,2.1251,12.295
27712,2016/05/20,02:30:00,0,2.1086,12.247
27713,2016/05/20,02:45:00,0,2.1309,12.197
27714,2016/05/20,03:00:00,0,2.1209,12.152
27715,2016/05/20,03:15:00,0,2.1238,12.113
27716,2016/05/20,03:30:00,0,2.1288,12.068
27717,2016/05/20,03:45:00,0,2.1249,12.018
27718,2016/05/20,04:00:00,0,2.1100,11.967
27719,2016/05/20,04:15:00,0,2.1179,11.917
27720,2016/05/20,04:30:00,0,2.1254,11.875
27721,2016/05/20,04:45:00,0,2.1130,11.832
27722,2016/05/20,05:00:00,0,2.1173,11.784
27723,2016/05/20,05:15:00,0,2.1103,11.734
27724,2016/05/20,05:30:00,0,2.0973,11.678
27725,2016/05/20,05:45:00,0,2.0968,11.626
27726,2016/05/20,06:00:00,0,2.1082,11.574
27727,2016/05/20,06:15:00,0,2.0984,11.525
27728,2016/05/20,06:30:00,0,2.1041,11.474
27729,2016/05/20,06:45:00,0,2.0971,11.426
27730,2016/05/20,07:00:00,0,2.0949,11.376
27731,2016/05/20,07:15:00,0,2.0822,11.332
27732,2016/05/20,07:30:00,0,2.0844,11.285
27733,2016/05/20,07:45:00,0,2.0948,11.242
27734,2016/05/20,08:00:00,0,2.0780,11.193
27735,2016/05/20,08:15:00,0,2.0765,11.151
27736,2016/05/20,08:30:00,0,2.0783,11.113
27737,2016/05/20,08:45:00,0,2.0796,11.073
27738,2016/05/20,09:00:00,0,2.0787,11.033
27739,2016/05/20,09:15:00,0,2.0650,11.006
27740,2016/05/20,09:30:00,0,2.0815,10.976
27741,2016/05/20,09:45:00,0,2.0707,10.951
27742,2016/05/20,10:00:00,0,2.0653,10.931
27743,2016/05/20,10:15:00,0,2.0586,10.904
27744,2016/05/20,10:30:00,0,2.0640,10.874
27745,2016/05/20,10:45:00,0,2.0662,10.848
27746,2016/05/20,11:00:00,0,2.0562,10.833
27747,2016/05/20,11:15:00,0,2.0596,10.810
27748,2016/05/20,11:30:00,0,2.0588,10.786
27749,2016/05/20,11:45:00,0,2.0707,10.764
27750,2016/05/20,12:00:00,0,2.0452,10.739
27751,2016/05/20,12:15:00,0,2.0539,10.708
27752,2016/05/20,12:30:00,0,2.0464,10.669
27753,2016/05/20,12:45:00,0,2.0448,10.634
27754,2016/05/20,13:00:00,0,2.0627,10.619
27755,2016/05/20,13:15:00,0,2.0498,10.598
27756,2016/05/20,13:30:00,0,2.0485,10.547
27757,2016/05/20,13:45:00,0,2.0424,10.527
27758,2016/05/20,14:00:00,0,2.0461,10.528
27759,2016/05/20,14:15:00,0,2.0291,10.548
27760,2016/05/20,14:30:00,0,2.0290,10.492
27761,2016/05/20,14:45:00,0,2.0385,10.415
27762,2016/05/20,15:00:00,0,2.0397,10.369
27763,2016/05/20,15:15:00,0,2.0513,10.307
27764,2016/05/20,15:30:00,0,2.0488,10.260
27765,2016/05/20,15:45:00,0,2.0435,10.201
27766,2016/05/20,16:00:00,0,2.0652,10.121
27767,2016/05/20,16:15:00,0,2.0699,10.067
27768,2016/05/20,16:30:00,0,2.0495,10.020
27769,2016/05/20,16:45:00,0,2.0741,9.978
27770,2016/05/20,17:00:00,0,2.0740,9.936
27771,2016/05/20,17:15:00,0,2.0767,9.897
27772,2016/05/20,17:30:00,0,2.0794,9.851
27773,2016/05/20,17:45:00,0,2.0698,9.803
27774,2016/05/20,18:00:00,0,2.0561,9.736
27775,2016/05/20,18:15:00,0,2.0599,9.677
27776,2016/05/20,18:30:00,0,2.0742,9.663
27777,2016/05/20,18:45:00,0,2.0707,9.642
27778,2016/05/20,19:00:00,0,2.0781,9.609
27779,2016/05/20,19:15:00,0,2.0733,9.552
27780,2016/05/20,19:30:00,0,2.0840,9.494
27781,2016/05/20,19:45:00,0,2.0901,9.439
27782,2016/05/20,20:00:00,0,2.0928,9.375
27783,2016/05/20,20:15:00,0,2.1004,9.319
27784,2016/05/20,20:30:00,0,2.1171,9.269
27785,2016/05/20,20:45:00,0,2.1172,9.223
27786,2016/05/20,21:00:00,0,2.1205,9.187
27787,2016/05/20,21:15:00,0,2.1184,9.153
27788,2016/05/20,21:30:00,0,2.1176,9.121
27789,2016/05/20,21:45:00,0,2.1232,9.079
27790,2016/05/20,22:00:00,0,2.1203,9.033
27791,2016/05/20,22:15:00,0,2.1352,8.989
27792,2016/05/20,22:30:00,0,2.1304,8.947
27793,2016/05/20,22:45:00,0,2.1377,8.907
27794,2016/05/20,23:00:00,0,2.1499,8.874
27795,2016/05/20,23:15:00,0,2.1368,8.833
27796,2016/05/20,23:30:00,0,2.1514,8.796
27797,2016/05/20,23:45:00,0,2.1370,8.756
27798,2016/05/21,00:00:00,0,2.1372,8.715
27799,2016/05/21,00:15:00,0,2.1320,8.677
27800,2016/05/21,00:30:00,0,2.1278,8.642
27801,2016/05/21,00:45:00,0,2.1299,8.609
27802,2016/05/21,01:00:00,0,2.1348,8.576
27803,2016/05/21,01:15:00,0,2.1201,8.549
27804,2016/05/21,01:30:00,0,2.1201,8.521
27805,2016/05/21,01:45:00,0,2.1178,8.489
27806,2016/05/21,02:00:00,0,2.1212,8.465
27807,2016/05/21,02:15:00,0,2.0934,8.445
27808,2016/05/21,02:30:00,0,2.0941,8.422
27809,2016/05/21,02:45:00,0,2.1054,8.401
27810,2016/05/21,03:00:00,0,2.0908,8.379
27811,2016/05/21,03:15:00,0,2.0863,8.361
27812,2016/05/21,03:30:00,0,2.1068,8.335
27813,2016/05/21,03:45:00,0,2.0772,8.311
27814,2016/05/21,04:00:00,0,2.0904,8.284
27815,2016/05/21,04:15:00,0,2.0852,8.256
27816,2016/05/21,04:30:00,0,2.0823,8.228
27817,2016/05/21,04:45:00,0,2.0873,8.199
27818,2016/05/21,05:00:00,0,2.0682,8.168
27819,2016/05/21,05:15:00,0,2.0682,8.136
27820,2016/05/21,05:30:00,0,2.0461,8.098
27821,2016/05/21,05:45:00,0,2.0570,8.061
27822,2016/05/21,06:00:00,0,2.0538,8.031
27823,2016/05/21,06:15:00,0,2.0632,7.997
27824,2016/05/21,06:30:00,0,2.0519,7.964
27825,2016/05/21,06:45:00,0,2.0497,7.932
27826,2016/05/21,07:00:00,0,2.0583,7.903
27827,2016/05/21,07:15:00,0,2.0384,7.884
27828,2016/05/21,07:30:00,0,2.0587,7.847
27829,2016/05/21,07:45:00,0,2.0369,7.827
27830,2016/05/21,08:00:00,0,2.0379,7.814
27831,2016/05/21,08:15:00,0,2.0467,7.824
27832,2016/05/21,08:30:00,0,2.0330,7.820
27833,2016/05/21,08:45:00,0,2.0556,7.823
27834,2016/05/21,09:00:00,0,2.0520,7.829
27835,2016/05/21,09:15:00,0,2.0383,7.838
27836,2016/05/21,09:30:00,0,2.0491,7.841
27837,2016/05/21,09:45:00,0,2.0411,7.839
27838,2016/05/21,10:00:00,0,2.0488,7.855
27839,2016/05/21,10:15:00,0,2.0393,7.885
27840,2016/05/21,10:30:00,0,2.0441,7.927
27841,2016/05/21,10:45:00,0,2.0416,8.056
27842,2016/05/21,11:00:00,0,2.0446,8.163
27843,2016/05/21,11:15:00,0,2.0497,8.289
27844,2016/05/21,11:30:00,0,2.0311,8.360
27845,2016/05/21,11:45:00,0,2.0351,8.454
27846,2016/05/21,12:00:00,0,2.0221,8.442
27847,2016/05/21,12:15:00,0,2.0270,8.438
27848,2016/05/21,12:30:00,0,2.0213,8.482
27849,2016/05/21,12:45:00,0,2.0297,8.568
27850,2016/05/21,13:00:00,0,2.0282,8.578
27851,2016/05/21,13:15:00,0,2.0209,8.557
27852,2016/05/21,13:30:00,0,2.0152,8.552
27853,2016/05/21,13:45:00,0,2.0123,8.539
27854,2016/05/21,14:00:00,0,2.0019,8.553
27855,2016/05/21,14:15:00,0,2.0013,8.627
27856,2016/05/21,14:30:00,0,2.0014,8.575
27857,2016/05/21,14:45:00,0,2.0085,8.592
27858,2016/05/21,15:00:00,0,1.9999,8.785
27859,2016/05/21,15:15:00,0,2.0016,8.776
27860,2016/05/21,15:30:00,0,1.9926,8.784
27861,2016/05/21,15:45:00,0,1.9987,8.822
27862,2016/05/21,16:00:00,0,1.9897,8.845
27863,2016/05/21,16:15:00,0,2.0039,8.873
27864,2016/05/21,16:30:00,0,1.9886,8.906
27865,2016/05/21,16:45:00,0,1.9813,8.963
27866,2016/05/21,17:00:00,0,1.9897,8.945
27867,2016/05/21,17:15:00,0,1.9869,9.005
27868,2016/05/21,17:30:00,0,1.9923,9.031
27869,2016/05/21,17:45:00,0,1.9962,8.958
27870,2016/05/21,18:00:00,0,1.9962,8.916
27871,2016/05/21,18:15:00,0,1.9995,8.881
27872,2016/05/21,18:30:00,0,2.0021,8.803
27873,2016/05/21,18:45:00,0,1.9939,8.746
27874,2016/05/21,19:00:00,0,2.0050,8.719
27875,2016/05/21,19:15:00,0,2.0116,8.717
27876,2016/05/21,19:30:00,0,2.0062,8.736
27877,2016/05/21,19:45:00,0,2.0029,8.763
27878,2016/05/21,20:00:00,0,2.0120,8.766
27879,2016/05/21,20:15:00,0,2.0181,8.739
27880,2016/05/21,20:30:00,0,2.0203,8.683
27881,2016/05/21,20:45:00,0,2.0167,8.622
27882,2016/05/21,21:00:00,0,2.0146,8.569
27883,2016/05/21,21:15:00,0,2.0290,8.529
27884,2016/05/21,21:30:00,0,2.0323,8.509
27885,2016/05/21,21:45:00,0,2.0400,8.498
27886,2016/05/21,22:00:00,0,2.0430,8.493
27887,2016/05/21,22:15:00,0,2.0533,8.491
27888,2016/05/21,22:30:00,0,2.0420,8.486
27889,2016/05/21,22:45:00,0,2.0498,8.480
27890,2016/05/21,23:00:00,0,2.0601,8.482
27891,2016/05/21,23:15:00,0,2.0516,8.485
27892,2016/05/21,23:30:00,0,2.0478,8.490
27893,2016/05/21,23:45:00,0,2.0507,8.493
27894,2016/05/22,00:00:00,0,2.0674,8.488
27895,2016/05/22,00:15:00,0,2.0659,8.469
27896,2016/05/22,00:30:00,0,2.0645,8.448
27897,2016/05/22,00:45:00,0,2.0656,8.426
27898,2016/05/22,01:00:00,0,2.0810,8.409
27899,2016/05/22,01:15:00,0,2.0678,8.390
27900,2016/05/22,01:30:00,0,2.0661,8.368
27901,2016/05/22,01:45:00,0,2.0777,8.349
27902,2016/05/22,02:00:00,0,2.0827,8.328
27903,2016/05/22,02:15:00,0,2.0897,8.308
27904,2016/05/22,02:30:00,0,2.0999,8.293
27905,2016/05/22,02:45:00,0,2.0974,8.276
27906,2016/05/22,03:00:00,0,2.1037,8.260
27907,2016/05/22,03:15:00,0,2.1096,8.242
27908,2016/05/22,03:30:00,0,2.0950,8.224
27909,2016/05/22,03:45:00,0,2.1084,8.205
27910,2016/05/22,04:00:00,0,2.0998,8.186
27911,2016/05/22,04:15:00,0,2.0897,8.164
27912,2016/05/22,04:30:00,0,2.0997,8.145
27913,2016/05/22,04:45:00,0,2.0985,8.123
27914,2016/05/22,05:00:00,0,2.0951,8.097
27915,2016/05/22,05:15:00,0,2.0788,8.071
27916,2016/05/22,05:30:00,0,2.0761,8.049
27917,2016/05/22,05:45:00,0,2.0960,8.023
27918,2016/05/22,06:00:00,0,2.0928,8.000
27919,2016/05/22,06:15:00,0,2.0824,7.978
27920,2016/05/22,06:30:00,0,2.0780,7.951
27921,2016/05/22,06:45:00,0,2.0701,7.927
27922,2016/05/22,07:00:00,0,2.0721,7.904
27923,2016/05/22,07:15:00,0,2.0780,7.882
27924,2016/05/22,07:30:00,0,2.0545,7.867
27925,2016/05/22,07:45:00,0,2.0600,7.861
27926,2016/05/22,08:00:00,0,2.0671,7.858
27927,2016/05/22,08:15:00,0,2.0535,7.870
27928,2016/05/22,08:30:00,0,2.0568,7.902
27929,2016/05/22,08:45:00,0,2.0466,7.941
27930,2016/05/22,09:00:00,0,2.0456,8.003
27931,2016/05/22,09:15:00,0,2.0386,8.082
27932,2016/05/22,09:30:00,0,2.0377,8.171
27933,2016/05/22,09:45:00,0,2.0222,8.287
27934,2016/05/22,10:00:00,0,2.0343,8.418
27935,2016/05/22,10:15:00,0,2.0284,8.542
27936,2016/05/22,10:30:00,0,2.0261,8.658
27937,2016/05/22,10:45:00,0,2.0282,8.777
27938,2016/05/22,11:00:00,0,2.0194,8.854
27939,2016/05/22,11:15:00,0,2.0217,8.958
27940,2016/05/22,11:30:00,0,2.0149,9.058
27941,2016/05/22,11:45:00,0,2.0213,9.225
27942,2016/05/22,12:00:00,0,2.0099,9.363
27943,2016/05/22,12:15:00,0,2.0024,9.496
27944,2016/05/22,12:30:00,0,2.0045,9.608
27945,2016/05/22,12:45:00,0,2.0115,9.730
27946,2016/05/22,13:00:00,0,1.9908,9.848
27947,2016/05/22,13:15:00,0,1.9972,9.981
27948,2016/05/22,13:30:00,0,1.9935,10.093
27949,2016/05/22,13:45:00,0,2.0067,10.134
27950,2016/05/22,14:00:00,0,1.9937,10.287
27951,2016/05/22,14:15:00,0,1.9885,10.344
27952,2016/05/22,14:30:00,0,1.9929,10.435
27953,2016/05/22,14:45:00,0,1.9790,10.527
